tweet_id,tweet_text,stance_target,stance_label,tweet_image
1290036472511262720,"@GailJaz @GeneralWarz @marc_Q1 @MyQueenRedVenus @PalmDesertRat @Beanie_girl89 @6831Bryan @RandyIngram1955 @VOL4KIDS @MZITO444 @Raiden3pt0 @Tpeee60 @Karma67194532 @ec_kag @nwsonsofliberty @Susaninlaguna @lovebaldeagles @Nick_Trump7 @Odinoom @FrozenFlash99 I'm following back at twits desecration! 😡

Twitter knows we are strong together. 

#UNITEDNOTDIVIDED 
#WWG1WGA 
#Trump2020NowMoreThanEver https://t.co/t3wM1vWC2J",Joe Biden,Against,images/1290036472511262720_0.jpg
1311145073996894210,"That moment when you realize @realDonaldTrump is actually Thanos....
#PresidentialDebate #Debate2020 #2020debate #debates #BidenHarris2020 #Trump2020 #Biden2020 https://t.co/hWnWlT3ayk",Joe Biden,Neutral,images/1311145073996894210_0.jpg
1311036208273854464,"Lmao 
#JoeBidenHasDementia 
#debate 
#PresidentialDebate2020 
# https://t.co/wBs6DkW8Eo",Joe Biden,Against,images/1311036208273854464_0.jpg
1310965283666960385,"Tonight!! A battle between good and evil!! 
The first 2020 presidential debate. 
Please watch!!
#BidenHarrisLandslide2020 #Debate2020 #Debates2020 #takebackourcountry
#BlueWave2020 https://t.co/AqrkMWTC3n",Joe Biden,Favor,images/1310965283666960385_0.jpg
1311004095986257922,"#PresidentialDebate2020 Biden must keep Twain's words in the back of his mind. When they say that you can't make this stuff up, remember Trump can ! https://t.co/FfWINfUwjb",Joe Biden,Favor,images/1311004095986257922_0.jpg
1310975523745681417,@Not_the_Bee I hope #IVJoe pees his pants on live TV. #DebateTuesday #Debates2020 #PresidentialDebate2020 #Trump2020 https://t.co/Du59uIWpkW,Joe Biden,Against,images/1310975523745681417_0.jpg
1309597489318834177,"**DAILY UPDATE**
The Electoral College Map (9/25/20)

Added 12 new polls from 10 states (AZ, CA, FL, ME, MD, MN, NV, OH, PA, &amp; TX plus ME CD1 &amp; ME CD2).

[**OH moves to Toss up Biden, NV moves to Lean Biden**]

#2020election #ElectoralCollege
https://t.co/dcXLelVtdm https://t.co/BK5WQNYudt",Joe Biden,Neutral,images/1309597489318834177_0.jpg
1310945688784646145,"𝗪𝗵𝗮𝘁’𝘀 𝘁𝗵𝗲 𝗰𝗵𝗮𝗻𝗰𝗲𝘀 𝘄𝗲’𝗿𝗲 𝗴𝗼𝗶𝗻𝗴 𝘁𝗼 𝘀𝗲𝗲 𝘀𝗼𝗺𝗲 𝗼𝗳 𝘁𝗵𝗶𝘀 𝗮𝘁 𝘁𝗼𝗻𝗶𝗴𝗵𝘁’𝘀 𝗱𝗲𝗯𝗮𝘁𝗲? 

Joe Biden tried to explain his son Hunter's shady business deals with the Bank of China.
#Debates2020 
https://t.co/BGeUKIrWjS",Joe Biden,Against,images/1310945688784646145_0.jpg
1310995679691468801,"Round one of three is tonight. 

@JoeBiden may not be your candidate but he's certainly going to outshine the guy in the White House by leaps and bounds ...MUCH in the way, @HillaryClinton did 4 years ago. 

#Debates2020 
#DebateTuesday https://t.co/5PRoJvuEDT",Joe Biden,Favor,images/1310995679691468801_0.jpg
1310993732242608128,"All joking aside about Biden’s mental state.. 
Those topics are really dangerous topics for @JoeBiden on his best day; considering his terrible track record with #criminaljustice reform and #racism. #Debates2020 #2020Election https://t.co/8V8v3xtnue",Joe Biden,Against,images/1310993732242608128_0.jpg
1310296570831593472,"I didn't know you could practice for the Debates on the golf course 😃

#Debates2020 
The Rock
#BidenHarrisLandslide2020 https://t.co/sm4hH5RkFj",Joe Biden,Favor,images/1310296570831593472_0.jpg
1310979807979671552,"8 and a half hours to go @JoeBiden, are you ready? #Debates2020 https://t.co/M8vqrQl40f",Joe Biden,Against,images/1310979807979671552_0.jpg
1311036643042877441,My advice to Joe Biden is to walk around the stage drinking a glass of water.  #Debates2020 https://t.co/5cimjcIWG9,Joe Biden,Against,images/1311036643042877441_0.jpg
1308922251807465477,⁦@JoeBiden⁩ and his son Hunter are criminals. #Ukrainegate #2020Election https://t.co/e3dn6OvTwY,Joe Biden,Against,images/1308922251807465477_0.jpg
1311019588168146946,"2020 ELECTION in a NUTSHELL.  I usually don't post memes, but this is spot on!  #Trump2020 #DebateTuesday #2020Election #Debates2020 #DonaldTrump Cheers America!  JMAC https://t.co/XxCBr3EXWs",Joe Biden,Against,images/1311019588168146946_0.jpg
1310646043823034370,Joe Biden snatches wigs like the best of 'em #Debates2020 https://t.co/09fi5m7pnR,Joe Biden,Against,images/1310646043823034370_0.jpg
1309364923579813890,#IVoted @JoeBiden @KamalaHarris Thanks @overseasvote for useful information and making voting overseas easier! #Vote2020 #2020election https://t.co/gsmLPeLGIQ,Joe Biden,Favor,images/1309364923579813890_0.jpg
1310999806794317824,"#debate #Debates2020 #BidenHarris 

“Joe Biden’s handlers several days ago agreed to a pre-debate inspection for electronic earpieces but today abruptly reversed themselves and declined.""
Look for yourself! https://t.co/ID73FBlIwj",Joe Biden,Against,images/1310999806794317824_1.jpg
1310965889613864961,"Daily reminder that Trump is a Fascist.
6/x
#Debates2020 #DebateTuesday #VoteHimOut #VOTE #VoteBlueToEndThisNightmare #BidenHarris2020 https://t.co/FBOQxu7ClV",Joe Biden,Favor,images/1310965889613864961_0.jpg
1310932949475491840,Tonight The Silent Majority Is Silent No More! Let’s not only watch @realDonaldTrump light up hiden sleepy quid pro Joe @JoeBiden on stage tonight . Let’s light him up on all social media platforms as well! #PresidentialDebate2020 #Trump2020 #MAGA #KAG #HidenBiden #rr https://t.co/xZpkv8PkV5,Joe Biden,Against,images/1310932949475491840_0.jpg
1311003098387820547,Today at 9 pm history will be made... &amp; I will be there for that moment glued to the tv... #BidenHarris2020  #PresidentialDebate2020 https://t.co/B5sfqqKEjU,Joe Biden,Favor,images/1311003098387820547_0.jpg
1308915357843959810,"No president has done more to degrade America than trump👇

No president has lied more than trump

https://t.co/nzj32wFDK1

No president has embarrassed US globally more than trump

Vital we vote @JoeBiden #2020election to return decency to America

#Wednesdaythoughts  #Florida https://t.co/Mntpxc5gWE",Joe Biden,Favor,images/1308915357843959810_0.jpg
1311034269880508416,"As polls show a tightening race, President Trump's tax returns could be a five-yard advantage for Joe Biden in a game of political football, writes @BucchinoRachel.

#PresidentialDebate2020 

https://t.co/oOz3fUYb5J https://t.co/9PS1tBH7VJ",Joe Biden,Neutral,images/1311034269880508416_0.jpg
1310951325216186368,"Bill Hemmer and @BretBaier float conspiracy that Biden may have secret ear pieces hidden in his ear, call it “interesting” that Biden campaign hasn’t agreed to a thorough inspection. They are supposedly part of Fox’s “straight news” team.  https://t.co/8o82Y2UAWk",Joe Biden,Against,images/1310951325216186368_0.jpg
1311027278583742464,Let’s all play! #PresidentialDebate2020 @JoeBiden https://t.co/2GhVN95q9n,Joe Biden,Against,images/1311027278583742464_0.jpg
1311033741867978755,This is what is believed in portions of middle America and south. These @JoeBiden ones are some egregious whoppers! #Debates2020 https://t.co/HiwuBAOP1M,Joe Biden,Against,images/1311033741867978755_0.jpg
1311000100353855494,Who else knows that Joe Biden is going to mop the floor with Donnie tonight. 🙋🏼‍♀️ #Debates2020 https://t.co/kr5QwqK3pA,Joe Biden,Favor,images/1311000100353855494_0.jpg
1310928964211412993,"Let’s send some love out to Marianne, remember that? That was fun #PresidentialDebate2020 #Resist  #BidenHarris2020 https://t.co/NtsOKSTBCV",Joe Biden,Favor,images/1310928964211412993_0.jpg
1311022391900995584,"As Americans prepare for the first #PresidentialDebate2020, we once again look into the past musings of @realDonaldTrump on Twitter where he's often proven to be a kind of modern day prophet. 

#NostraDumbAss. https://t.co/kiki7cbXxw",Joe Biden,Favor,images/1311022391900995584_0.jpg
1310954375058255872,"The first presidential debate is tonight. Perfect time to read our Reregulation Report, which outlines what a Biden admin could do to fix Trump's environmental rollbacks. @earthinstitute #ClimateCrisis #Debates2020  

Read: https://t.co/hhkFoNt2KS https://t.co/NmUTCdozvC",Joe Biden,Favor,images/1310954375058255872_0.jpg
1310945492675764224,"@JoeBiden looking forward to the debate! Joe you know the IMPOTUS #Trump is going to go below the belt- but keep swinging...you got this! Show him and America you not no punk when it comes to standing up for what’s right!
#PresidentialDebate2020 
#BidenHarris2020 #ByeDon2020 https://t.co/4tgG5JwpKJ",Joe Biden,Favor,images/1310945492675764224_0.jpg
1311000196592132096,Rudy Giuliani wins todays Hector Projector award in a landslide-he went on Fox News to say Biden has dementia and is an Adderall addict after Trump has been accused of both things for years. https://t.co/xGkr8jhrxQ,Joe Biden,Against,images/1311000196592132096_0.jpg
1310995961251074048,"No cheating Joe! If you have nothing to hide, you'd be open to a simple 5 second ear check.

@FoxNews @realDonaldTrump 

#PresidentialDebate2020 #PresidentialDebate #Debates2020 #debates #Ohio #EarPieceBiden #Trump2020Landslide #FoxNews #Biden https://t.co/nk1gOx9Fq8",Joe Biden,Against,images/1310995961251074048_0.jpg
1310920293129617408,"Good Morning to all! Except the ignorant folks, I can't get with em. #Yankees ready for some fire! #Trump #SleepyJoeBiden #Debates2020 its only Tuesday! Chilling with my Bobcat the Lion mug! Lets goooo! 🇺🇲💪🏻 https://t.co/Fic7qIMD9H",Joe Biden,Against,images/1310920293129617408_0.jpg
1310223280926842880,"@zoerandall145 @TimRunsHisMouth Biden's up 10 pts in today's ABC poll. Lmfao!

#MAGA #TheRock #DwayneJohnson #Debates2020 #debates https://t.co/Rlo2utDzzN",Joe Biden,Neutral,images/1310223280926842880_0.jpg
1310732183837921281,@LVNancy @realDonaldTrump @pinkk9lover @ROCKONOHIO @VFL2013 @PatriotBluesT @CB618444 @SKYRIDER4538 @KatTheHammer1 @RealBasedMAGA @AZKAYTE @TrumpRulzz also check for EAR PIECE ! 😱 #DementiaJoe has cheated like that before 👇🏻👇🏻 #Debates2020 https://t.co/aWWMosjSOK,Joe Biden,Against,images/1310732183837921281_0.jpg
1310993096683864064,"It’s not a debate anymore, Joe Biden is a PEDOPHILE and if you support him I’m going to consider you a #Bidenphile!! #PresidentialDebate2020 #Debates2020 https://t.co/hstkhcWNBT",Joe Biden,Against,images/1310993096683864064_0.jpg
1310293131800252422,"Michelle is a conservative, but as a compassionate American she refuses to support Donald Trump. She views Trump's presidency as an ""insult to our military,"" and is voting for Joe Biden. 

""He doesn't respect service...The man is so unworthy of the highest office of the land."" https://t.co/CnuYcHBkvT",Joe Biden,Favor,images/1310293131800252422_0.jpg
1310574753502113792,"Joe Biden has also embraced measures to:
✅ Boost unionisation
✅ Increase minimum wages 
✅ Pour federal funding into healthcare, education, infrastructure and clean energy https://t.co/uIKSPRQiqW https://t.co/2sFnmkLV3L",Joe Biden,Neutral,images/1310574753502113792_0.jpg
1311010188640636931,"Live feed of @JoeBiden prepping for the debate tonight.

It’s shocking he didn’t agree to @realDonaldTrump ‘s request for an earpiece inspection!

#Debates2020
#maga #trump2020 https://t.co/Kg0uf6HmPd",Joe Biden,Against,images/1311010188640636931_0.jpg
1309945842921431040,"Doug is about as conservative as you can get. He flaunts his Reagan bust and Bush bobblehead, and even invited President Bush to his wedding. But even the most conservative guy in the room can't support Donald Trump.

""I am proudly voting for Joe Biden for president."" https://t.co/hOnN26mMtt",Joe Biden,Favor,images/1309945842921431040_0.jpg
1309180416918609920,"4) Joe Biden is a Disaster on Foreign Policy as well as Domestic - THREAD 🧵

Former Vice President Joe Biden Sits Down With CNN; Trump on Biden, Border, Jobs, Census Controversy. Aired July 5, 2019
https://t.co/38WJBPVm75 https://t.co/osaXgysZmX",Joe Biden,Against,images/1309180416918609920_0.jpg
1311026518525710338,"""Probably the biggest thing that Joe Biden is going to have to handle is how does he deal with the disruptive force of Donald Trump in this,"" @matthewjdowd says, ahead of the first presidential debate between Pres. Trump and Joe Biden. https://t.co/oag6DRxHsk #Debates2020 https://t.co/iis02gCzAq",Joe Biden,Neutral,images/1311026518525710338_0.jpg
1311032142344806400,@erran99 #Biden2020 better come in the #Debates2020 like this tonight and FOOK trump UP https://t.co/LuviTspt5V,Joe Biden,Favor,images/1311032142344806400_0.jpg
1310967741721882624,"@JoeBiden And Scumbag war Criminal Joe wants to increase military spending , you're one SICK person Joe Biden #biden #biden2020 #BidenHarrisLandslide2020 #BidenHarris2020Landslide #cnn #msnbc #MSNBCDecision2020 
@TheDemocrats
 @SenateDems
 @SenateDems
 @HouseDemocrats #Debates2020 https://t.co/DessFfKesX",Joe Biden,Against,images/1310967741721882624_0.jpg
1311010734940143616,"Bullshit! President Trump has always encouraged black people to participate &amp;, more importantly, evaluate what promises politicians have kept, what they have to lose by voting Trump.
PS: Biden called our military of all colors “slow” “stupid bastards”
#Debates2020 #KAG #Trump2020 https://t.co/dHO2d0UTTm",Joe Biden,Against,images/1311010734940143616_0.jpg
1308501720947777536,"@RealBrysonGray Satirical (?) debate prediction:

💥At least one will happen.

💥Biden will be rigged with earpieces.

💥At some point during the debate, Biden will accidently speak out loud to the people who are feeding him lines through the earpiece...and won't even realize what he has done. https://t.co/04Xj33QcNZ",Joe Biden,Against,images/1308501720947777536_0.jpg
1310972109196152832,"Are you ready for the Debates today? Will you be watching? 

#Debates2020 #debate #DebateTuesday #DebateDay #Biden2020 #BidenHarris2020ToSaveAmerica https://t.co/2Uu8JEA90m",Joe Biden,Favor,images/1310972109196152832_0.jpg
1311019215030190080,@JoeBiden Let’s talk about Ukraine #QuidProJoe #Debates2020  #PresidentialDebate2020 https://t.co/Tqe2KWiRJx,Joe Biden,Against,images/1311019215030190080_0.jpg
1309102241748578314,"Repubs are totally trashing their Party. They are not a true representation of Republican values any longer. It started before Trump (w/McConnell), but they emulate their unhinged ""leader"" more and more each day.

#GetOuttheVote
#BidenHarris2020ToSaveAmerica https://t.co/lwNBxwkdS0",Joe Biden,Favor,images/1309102241748578314_0.jpg
1310821755964055553,"U.S. intelligence officials have informed Congress and presidential campaigns that Russia is pushing disinformation to target Biden in the election.

Sitting Exposed by Peggy Diggs 

Outrage 139 of 1000 #1000hoursofoutrage 

https://t.co/DNQ98ZFNX2 https://t.co/Si4iS9VGiZ",Joe Biden,Neutral,images/1310821755964055553_0.jpg
1309283987924414464,"New #FoxNews #poll shows #Biden ahead of #Trump in 3 key #SwingStates Read More!
https://t.co/GuIHECF8Z1
#2020Elections #polls #JoeBiden #DonaldTrump #Election2020 https://t.co/dwdNjsRv11",Joe Biden,Favor,images/1309283987924414464_0.jpg
1310875594368917504,"Biden Will Be Getting A Shot Before The Debate 
#Debates2020 https://t.co/wrSOPLyqQ3",Joe Biden,Against,images/1310875594368917504_0.jpg
1311004623537344512,"I think Biden’s gonna do just fine at the debates tonight.  Here’s a msg from his campaign manager in response to Trump asking for a drug test.   yep, he’s gonna be just fine....
#Debates2020  #BidenHarrisLandslide2020  #TrumpTaxReturns  #TrumpCrimeFamily #TrumpIsALaughingStock https://t.co/JgQNp2zWTn",Joe Biden,Favor,images/1311004623537344512_0.jpg
1310990826030485509,"Come on @CNN 

You have to let #JoeBiden crash &amp; burn in the #Debates2020 before you replace him.

I expect #Trump will either jam the signal going to Joe earpiece or have audio of a #Auctioneer selling beef broadcast over it. https://t.co/RNB8uyGHS6",Joe Biden,Against,images/1310990826030485509_1.jpg
1310990198667243520,"BIDEN WILL CHEAT TONIGHT!!!!!
#PresidentialDebate2020 
#PresidentTrump 
#PresidentialDebate https://t.co/3NGwgZc0yJ",Joe Biden,Against,images/1310990198667243520_1.jpg
1310915778628255749,"GO GET HIM JOE....!
@JoeBiden #Debates2020 #DebateTuesday #RidenWithBiden #BidenHarris2020 https://t.co/QvFf6ML8Ad",Joe Biden,Favor,images/1310915778628255749_1.jpg
1230343731712274433,"Joe Biden on gun reform: “Our kids are getting sent to school having to hide under desks, learning how to run down corridors to avoid being shot. It’s immoral. I’m the only one who’s beaten the NRA nationally and I beat them twice.” https://t.co/gAttJTSc6Z #DemDebate https://t.co/2mYamwUsUo",Joe Biden,Favor,images/1230343731712274433_0.jpg
1310928431065059330,Got my popcorn ready for later tonight when @JoeBiden destroys @realDonaldTrump   #PresidentialDebate2020 #DebateTuesday https://t.co/MnUy0Sv1V0,Joe Biden,Favor,images/1310928431065059330_0.jpg
1295541548487258112,"the dnc are such cowards, how many likes and rts can we give to our heroes in uniform? 🇲🇾🇲🇾 #DNC2020 https://t.co/UoV3wr2wNa",Joe Biden,Neutral,images/1295541548487258112_0.jpg
1310990205982257152,Hours out from the first #PresidentialDebate2020 Team Trump requests an ear check for Joe Biden (for electronic devices) and claims Biden wants breaks in the 90min debate.. and Biden announces he’ll release his 2019 tax return today. Let the games begin! @TheTodayShow @9NewsAUS https://t.co/m2Pa15jga7,Joe Biden,Neutral,images/1310990205982257152_0.jpg
1309621258800132097,@JoeBiden I used my turn in Words With Friends to remind my opponent who to vote for 😉✅🗳 @WordsWFriends #RidenWithBiden #2020election #VoteJoeBiden2020 #wordswithfriends https://t.co/XA0BibnkJW,Joe Biden,Favor,images/1309621258800132097_0.jpg
1310961261182701576,"#Debates2020
@JoeBiden YOU MUST KNOW THAT #trump IS REALLY AFRAID OF YOU!Remember he’s an #IMPEACHEDpresident!
He tried to undermine you using your son! 
Don’t go for #trumpsOkieDoke‼️ https://t.co/m6Nr4gWJr3",Joe Biden,Favor,images/1310961261182701576_0.jpg
1310997409179340800,"Biden is ready! Are you?
#Debates2020 #Election2020 https://t.co/T2ffukLVmH",Joe Biden,Favor,images/1310997409179340800_0.jpg
1311001923345031168,"@JoeBiden Yo, Joe..... #Debates2020 #WeThePeople want to know about this here👇 https://t.co/KBTXXqLWgC",Joe Biden,Against,images/1311001923345031168_0.jpg
1310915472708247558,".@RudyGiuliani is simultaneously claiming that @JoeBiden has 8/10 dementia symptoms and is relying on adderall to remember things. 

According to ex-Apprentice crew member @CaslerNoel, @realDonaldTrump regularly abused adderall as a “maintenance high.”

https://t.co/HpQc0N0egN",Joe Biden,Against,images/1310915472708247558_0.jpg
1310962546686427137,The Biden campaign has prepared and is expected to address the tax fraud allegations and accuse Trump of gaming the system to avoid paying his fair share of taxes. How are you watching the debate tonight? https://t.co/lslQw0E31S https://t.co/XasEXTX46R,Joe Biden,Neutral,images/1310962546686427137_0.jpg
1310928941474086918,#Debates2020  Time Donald J. Trump  to finish Joe Biden in the first Debate. Millions of people 🇺🇸🇬🇧🌍 all behind you. It’s the end of America 🇺🇸 if Joe Biden becomes the next President of America 🇺🇸. Joe Biden debate doesn’t even know what day it is. Donald time Kick - Ass. 👍 https://t.co/rJbnCaJwKz,Joe Biden,Against,images/1310928941474086918_3.jpg
1310807115074764806,"I had a conversation with a friend on why he is voting for #Biden.  I asked, How will #BidenHarris2020 make life better? His response, ""Get #Trump out of office!"" The President is ""Special"".  But What is Joe Offering? Are these on the table? #Politics #DebateTuesday #Debates2020 https://t.co/YtjXde9q10",Joe Biden,Against,images/1310807115074764806_0.jpg
1309829050505068545,"@Goss30Goss I’m voting for the woman who will deliver us from the status quo that hasn’t worked for decades, and who’s not in her late 70s! #Election2020 #vote #jonotjoe #NOTridinwithBiden #think #MAGA #Debates2020 @Jorgensen4POTUS https://t.co/JVwr0VSzWW",Joe Biden,Against,images/1309829050505068545_0.jpg
1310990584061079552,"Try to keep up with Joe Biden's lies tonight!

Play along with 'Biden Lies BINGO!'

#Debates2020 https://t.co/4a5UpLQ5nk",Joe Biden,Against,images/1310990584061079552_0.jpg
1309882858706698242,"Elena Baturina made a 3.5 million dollar
high interest loan to Hunter Biden
for cocaine and sex.

She now holds a note for 212 million
over Hunter and Joe Biden.

They are owned by the Mona Lisa of Moscow.

443

https://t.co/uwYgy0buMi https://t.co/KvWdNLDi7r",Joe Biden,Against,images/1309882858706698242_0.jpg
1310281035364655108,The #2020election with #Biden and #Trump is a complete train wreck.  The two party system continues to #fail the American people! A #moron billionaire and a guy who doesn’t have his mental faculties is a travesty! #theyallstink https://t.co/jLm7d5aWw3,Joe Biden,Against,images/1310281035364655108_0.jpg
1311029423689420801,Backstage with the Biden campaign for the debate as they make last minute preparation H. #Debates2020 https://t.co/ow7a9KwnvK,Joe Biden,Against,images/1311029423689420801_0.jpg
1310987152612823040,"@Reuters @jamesoliphant I hope @JoeBiden surprises and knocks the smirk off Trump’s face. That should be the main focus lol. 
Of course Trump will make up that he had to be on drugs to beat him.
He must be talking from experience. #PresidentialDebate2020 https://t.co/Y39kxrKz7J",Joe Biden,Against,images/1310987152612823040_0_frame.jpg
1310721720060227585,@JoeBiden Wait? Didn’t you call a “lid” for the day again? Shouldn’t you be getting your shots and therapy treatments for the #Debates2020 ? https://t.co/5bAbBXwdQJ,Joe Biden,Against,images/1310721720060227585_1.jpg
1308418640862208001,"CNN’s Don Lemon says Joe Biden and the Democrats will “have to blow up the entire system” and “stack the courts” if President Trump’s nominee is confirmed to the Supreme Court.

Joe Biden is a puppet for the unhinged, radical left. https://t.co/YOTTYD3tEY",Joe Biden,Against,images/1308418640862208001_0_frame.jpg
1311037150805147648,"Hey! What time did they ""call the lid"" today? Gotta make sure Old Joe can rest up for the debate tonight. Asking for a country #copolitics #Debates2020 #Trump2020 #VoteRedToSaveAmerica2020 https://t.co/sYPWqcXD6b",Joe Biden,Against,images/1311037150805147648_0.jpg
1310963802251431936,"Make a statement with this popular t-shirt! 
https://t.co/tRnC4l9kd2
Now on sale on Amazon!

#VOTE 
#VoteEarly 
#VoteBlueToSaveAmerica 
#VoteBlue 
#Biden 
#BidenHarris2020ToSaveAmerica 
#Debates2020 
#DebateTuesday 
#tee
#tshirt
#giftideas 
#gifts https://t.co/5NAmEG9His",Joe Biden,Favor,images/1310963802251431936_3.jpg
1310975891166633987,Former White House physician echoes Trump's accusation of Biden drug use for debates https://t.co/YqSt2ujYw2 https://t.co/WigjqK08Sl,Joe Biden,Neutral,images/1310975891166633987_0.jpg
1310949564866797568,"#Debates2020 #VoteBidenHarrisToSaveAmerica 
#VoteBlueToSaveAmerica When @realDonaldTrump goes? All the Grifters go with him. Vote him out so we can prosecute him . https://t.co/mExBXpPEDO",Joe Biden,Favor,images/1310949564866797568_0.jpg
1311028368981323776,@JoeBiden doesn’t want his ears inspected for any earpieces that may assist him in replying to Trump’s scathing attacks. He’s found a novel way to ensure no one touches his ears on the grounds of his new found faith. #desperatebiden #Debates2020 #Trump2020 https://t.co/l3YQkkBC0d,Joe Biden,Against,images/1311028368981323776_0.jpg
1310553476682874881,@JackPosobiec @JoeBiden  will beat @JoeBiden  at #Debates2020 https://t.co/VvuuYGzfgO,Joe Biden,Against,images/1310553476682874881_0.jpg
1310252362758533127,💯💯💯 ⁦@BarackObama⁩ is telling it just as it is!  #BidenHarrisLandslide2020 #2020election #VoteHimOut https://t.co/PfThgSzQUS,Joe Biden,Favor,images/1310252362758533127_0.jpg
1310041864557531137,"@JoeBiden With all due respect, I don't like seeing you elder abused, Sir.  People are playing your fiddle and that's not fair or right.  

#ElderAbuse #TrojanHorseBiden 

Just go back to bed, Sleepy Joe.
💤 😴 🛌

#Debates2020 #ChrisWallace https://t.co/q3an9yHtiZ",Joe Biden,Against,images/1310041864557531137_2.jpg
1271125440325959680,"""You know the rapidly rising umm uh in with uh with I don't know."" - Joe Biden. https://t.co/WQMkgISM1D",Joe Biden,Against,images/1271125440325959680_0_frame.jpg
1310967225394884615,Biden has asked for breaks every 30 minutes during the debate tonight (as per news reports). I want a president that can debate for more than 31 minutes straight. #Debates2020 https://t.co/OT6hbB9Xpo,Joe Biden,Against,images/1310967225394884615_0_frame.jpg
1310903499635527684,"Joe Biden goes into tonight's first US presidential debate with a 7 percentage points lead in national polls. His lead is larger and more stable than Hillary Clinton's polling margin in 2016.
#USElections2020 #Debates2020 https://t.co/hHz0d7XJ0G",Joe Biden,Neutral,images/1310903499635527684_0.jpg
1311034213089636353,"There might be 3 different wrestling shows on tonight but this is the battle we all should be watching tonight! 

Don't forget to VOTE Nov 3rd, every VOTE counts!

#BidenHarris2020 #PresidentialDebate2020 https://t.co/yERPFZWaOQ",Joe Biden,Favor,images/1311034213089636353_0.jpg
1310911887287160837,First presidential debate tonight at 9pm. I feel like Trump is going to make Biden look like he is senile. #Debates2020  #PresidentialDebate https://t.co/Yd7AM8rOEa,Joe Biden,Against,images/1310911887287160837_0.jpg
1311024244831158278,"BREAKING: due to the Trump campaign refusing to give Biden a break every 30 minutes, the format for tonight's debate has been modified. https://t.co/LpfdECZHph",Joe Biden,Neutral,images/1311024244831158278_0.jpg
1311000764022743046,Since Biden refuses a drug test AND a device check for the debate tonight. Trump should have 3 young girls on his side of the debate stage as special guests just to distract Joe. #Debates2020 https://t.co/VS85SeN2CD,Joe Biden,Against,images/1311000764022743046_0_frame.jpg
